f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,target
-2.569338103794508,1.4060214614195476,3.1091868898324213,-2.14472508271637,-2.9856231514531717,0.2038979916944168,-1.1953470234494776,-1.4986179283639243,-0.5930974317187178,-2.9973475044985127,1.3822238074605764,3.6674044711686875,1.246282443303343,1.5457371739525099,4.918195614543959,-0.23021458983399473,-0.03544457692866262,0.6043656717767343,-1.4060394353482857,-0.43714926249983743,0
-1.4986277676702406,-1.245878584049788,-1.4642353627995761,0.06102162379834207,-4.494386884985479,-0.6143604778493899,-4.236808999768094,-1.8063308435989065,1.4583467029603703,1.6613619705381977,1.3697634612657472,0.6045731688967144,-0.2560188447334743,-0.053137036888532885,4.6519259540237465,-0.8349945941476282,0.2120051657964844,-1.1086042380446006,1.2695582899230509,0.8932468449944327,1
-1.9252563113761674,-0.39793400740637874,-1.981631027588396,-0.8016637193062506,-1.9147694832894144,1.8394918316225057,-2.0056572391833067,-3.059834013464779,0.10736329513559925,2.6193671971680237,0.6787077044819123,-0.19668871452303968,1.3509290617668037,-1.8167505323239226,0.9025572371011978,0.389577330623347,0.15500829578106523,2.019821839411904,-2.731589120102311,-0.003400456772487573,1
3.2547411025328827,-0.4586457353322799,-3.9805348498448505,-2.904853393161388,-1.6172265936526624,-4.2957782342860185,-0.5031256314466701,1.2596011083572463,-0.11657080651239686,4.566536473579403,0.14290785813993787,-2.143621188750057,-1.1463621032683462,1.5217216494491934,0.9719274804608488,-0.6960259841558698,-0.7507043121591951,-1.4776532686731785,2.9882123724358345,1.2391268985412278,0
-2.9259372765442215,0.6682603659477473,-1.1209497340467953,-1.6879898460887437,-3.882249613890787,2.310750972640956,-4.494174125192994,1.9539880298581926,2.2195940971133727,5.658868762343309,-0.5449802935691387,-6.451378672108302,-0.6847574204175698,1.5318123763842033,-0.2298047546174784,0.669103911756743,-0.010579186745248777,0.9105144118851378,-3.035455636287801,-1.0292255232417766,1
0.12191383443054638,0.5738755034876738,0.5339286512025031,0.5151364697191354,-3.101017685529473,1.166056135423776,-0.5412997773529994,4.662798135267986,0.7947606598353426,1.9646572542110188,-2.241341008991771,-4.40637258740209,-1.5947412048283804,1.462505342301138,0.5047969733651284,-0.894207708632963,-0.5471418134367655,-1.0283164914366898,-0.3831585135882727,-0.00203459755129538,0
-1.310709661965398,-2.397416173851231,-3.298413518679885,-0.5967296684702167,-4.063979754549093,3.0775601096712926,-4.452009178622379,-0.6770459386777969,0.5150959501468477,7.255916915346276,0.18007907421697789,-5.225298646751699,0.4843397892308377,-4.409102312417881,1.1040950389695867,0.9829748589089441,-1.4717912125019958,2.0710265682094766,-3.7642392741200745,0.2013627861986761,1
-0.2165954753594106,-0.4615508904521209,-0.26092345864707256,0.13944367691127382,-3.2320473972659904,0.3700181697726681,1.122262063815978,1.0851194079898059,-0.31697378357473993,0.6017162784273999,0.11000595559228722,0.011749354571115193,-0.6447235645855246,1.4573137478700169,2.2575806088289356,0.6065303029907093,-0.007897271703084812,0.5598461935964631,-1.313036833395432,1.404705852148042,1
-3.9965882572963385,2.2454981095834396,0.6421565736656869,-1.5342681863101715,-2.7861697551928057,2.0396095236095064,-0.15312521846461769,1.0377485285782093,-3.169893837971929,-0.6725394189893722,-0.8816379788208539,1.1634881596693019,-1.3039982271848292,0.41677154645197956,2.7898731012843188,0.8902425067081706,0.7826990509618547,1.6246363539408606,-2.152429774920696,-0.6288822816802027,0
-0.9589220522225568,-0.09356469577349637,0.25824267515886734,1.2659074609690317,-2.962650340489439,-0.6326826539558672,0.7024216087012252,4.999767124367703,-0.6111801060845962,2.188390263398833,1.618320603933103,-2.228600148700228,1.164680604173931,1.6450025102149175,2.5083621029505183,0.9338057170629745,0.21662234818593518,1.0237772503050548,-1.3380890716358016,-0.6588188529878803,0
-1.3741047795295533,0.02511384641283207,2.3900942553772815,0.14887147321761712,-1.4923998430393934,-1.668323734834774,-0.6571873905252417,0.9746495201814993,-0.7722849619107016,-0.04894805062763875,0.8823297930274686,0.4671112328174248,0.392492344178997,3.1160482803640255,2.662031116208037,-1.061989040793122,-0.7685123534087688,1.302897305117895,-1.8589521544691796,1.2816569808131648,0
-2.616589041744559,-0.2939060184212903,-4.674059930269719,-0.01940291447647157,-0.2328247798296002,-0.3962286293779227,1.15182268255329,-1.3796098392007161,-0.5833287555769698,0.6446236779777749,0.10441319869190054,3.5360494273539276,-0.8013816848683536,-1.811085546368529,1.3939958903956389,-0.6831364364384392,-0.4474841512731057,1.238903379444154,1.4237772065097154,-0.9623545488633256,1
-1.695504941482592,0.4956426750269869,-0.2001617720170621,-0.7339525648103086,-4.477239863237287,-0.04696397558253995,-4.221839861922817,1.6510507764042253,0.5213290618279249,1.0987893500126136,-1.413677687899925,-1.0951805437820086,-1.3886221909219285,-0.17596840030009075,4.436438832164378,1.7169725704988124,-0.4751769152638041,-2.1590320352843846,2.20404454719729,1.0659230922434981,0
2.679546588659022,-0.36667119156534,-3.222070890074699,-1.278349949797314,1.3637331758278266,-4.947210563267047,-1.0566406901478804,0.3993904292908157,-1.0511115166578788,5.400808379392498,-0.9265753883012326,-1.9680960281630862,0.9070189714487391,-0.6799502533410715,-0.0021461441604115894,-0.4492132370234666,0.8660020434494415,0.8227420410599467,1.1273067443736196,0.1407370888497432,0
3.4994987751041076,0.37600700042848306,-2.0945958712282726,-1.3426714248766614,-0.4970788295861411,-0.1706868323067121,1.9981875658436845,-0.5958499502670278,1.1554784385041716,-0.41248929644552434,0.15852333543196534,2.1471778027915454,-0.911380610486418,-5.350685656850699,1.982834635057401,0.364096287736337,0.19940234852966157,-1.1365655636579555,2.3343650114964705,1.969532027613854,0
1.3950036934158614,0.7808790004216142,-3.085402889840088,-0.01622008551560751,-2.610032632754416,-1.980490747047957,-2.3039224573683272,0.8985877260729616,0.4189250485905525,4.517243474075339,-2.0589301532116973,-2.727213530191926,-2.05486395034648,-0.11245013527469294,1.6039731981988727,1.486598830749428,-0.4812141898624759,-1.0131016677269287,1.5829599861206949,0.406953863059865,0
-0.1782778846508195,0.4750580674529379,-0.8448250127617629,0.7764048679453774,-4.428620151759792,5.571031897736818,-0.9560840548581737,4.694546543224472,1.3259540149514495,2.7578978232215707,0.6629716063347443,-6.604462373518184,-0.13794696512729884,-2.0007023507523365,-0.9155100740038375,0.8679590296999784,-2.124084195525737,-1.5817883564232071,-1.0531877114642272,0.9949726256448501,0
-0.21190070661728222,-0.7466401536420033,1.6447267170803492,1.4616247422331259,1.9229973863470837,-1.791764135951911,-2.314693756954292,1.0340719732891326,-0.034504944675854986,1.8448611590322523,0.9333021286149208,-1.363786957867743,-1.4050077483448749,-2.0473135637565565,0.5797139384155963,0.4209507217617119,0.8601915984653326,1.4838969453316706,-1.0937351511183628,-0.9225852639168945,0
0.3344488495903948,-0.11084313239004617,-0.4256156840366948,0.1055402675980765,0.7058860391184495,-3.560634872150704,-3.457143059602383,1.1814602162531675,-2.543711513760765,3.697956996855683,-1.8271441167553073,-2.373589163237003,-1.1414057748305906,-0.09890899324929081,0.8849681206750944,-0.5763207515637986,-0.38439486472066425,0.16853970628465653,0.9045798122484731,0.16763409027299067,0
0.7519740105701502,0.3443759080663602,-0.7510986994827139,0.9783634819944725,-2.050295878135764,-0.9641369562205448,-0.542753178817301,-1.3655945024243021,1.4377677584568966,1.5390188726047043,0.3305114338362777,-1.0022598884232536,-0.6441451692363876,3.887849883113334,0.04112693434280468,-0.06816058075327606,0.4775433611121769,-0.2824843255822493,-0.6485363718377926,0.3816933658916872,1
-0.6146375575346126,-1.1134599943916756,-2.7676061323288152,0.6804934847201385,-1.4509677738808484,0.431058648314001,-4.730580364826791,-0.28297253067417083,2.2171415766919025,6.290850010315369,-1.15618802829808,-4.480450222449494,0.6197752140382246,-3.509686235139149,0.3029268776911882,2.5810973542379045,-0.08593696322998018,1.0304328946930987,-1.284516638460767,-0.1443215115916236,1
5.248644709583891,0.21615718243469662,-0.8578648957327408,-1.7031060275133332,-10.323672251048357,4.148355497364626,-4.136729013411365,3.164674659695817,-0.6341902803863864,4.321774589538348,-0.9520123684306465,-10.137479750523806,-0.13727448149669097,3.0622572257275724,0.7345346770412575,0.040878761609909435,0.5186263756835034,-7.059683888683077,1.9299378312888935,-0.1850249094634809,1
-3.539959087264067,-0.7485111225141323,-0.6874361702892327,2.3445435084473862,-0.4823278177365789,2.779276182049848,0.9850343885841286,-3.8236145036929297,0.1354974231354797,-3.1508989405792525,1.0774016155548134,6.078688549208641,-0.14399666225883798,-4.338304599347272,2.892807547249492,1.102275946889801,-0.2519184660041981,2.1632946858798565,-1.3512805425321628,-0.8013805245090329,1
2.229309323910413,-0.4884690711045705,-3.2177984380740625,-0.41563582928900517,-2.329628725141519,-2.0353104593248723,-1.7038648153167775,1.923481668967284,-1.3872669871359111,4.56314449576436,-0.7939745879205382,-3.5245869799706933,-0.10294058718611471,0.050421734547749786,0.8377540612873166,0.06381773470466644,-0.2070728620759245,-1.6389061035614674,2.2378070093201203,-0.12201144954964623,0
0.9433900267632052,-0.9944324958001953,-1.2899924864177494,0.7166376516416353,-2.732083750884912,0.8267825131207216,-0.8532937123309492,2.2754233286121166,-0.2969819991295145,1.0210759333656623,-1.60964280664516,-1.4508108080086362,-1.3225631217501597,-2.460995650025902,2.0544289922995813,-0.5764679458160776,1.3948083656052503,-1.9887423982800698,2.1428650751812968,1.3559750815011953,0
0.8992413827333262,-1.9005546619207514,-0.5196933277425921,-0.07527201125602197,-3.5674699391987534,1.6735946387496727,0.6206151777384221,2.5191488332453194,0.66712553150398,1.0944150778023285,-1.407374818640009,-3.1540343727830966,-0.18093015378426774,2.4719741600936103,-0.14792068030486383,-0.8884080670504055,-0.32107524581497887,-1.574931128124881,-0.05586762687050051,-0.5654618402115578,1
-1.7380620270523433,-0.3033343151267505,2.8857224534058523,0.06799223780628401,-1.7613651472323837,2.7190309235877876,-0.033668909372878364,-1.9843569661922649,0.06256516879435313,-4.348327182336177,-0.40483366174125074,3.5643982840162494,-0.04806971895597476,-1.059389234399808,2.7772242965755964,-0.3212068318567972,0.5286712139188467,-0.11480672049648706,-1.0431392499950585,0.7346379322836499,1
-2.103326651554281,-0.4039036383165599,1.8170218672354141,0.49312273505363696,-1.2309103539386088,-0.21492592174512293,-0.555518949093615,0.9682011593374517,1.0491395386766336,-0.23487331158844238,0.29576548407667197,-0.1155922877842328,-1.6014891280380679,2.9903853545085797,1.2355364937064264,-0.07950039525539465,0.10198549378168419,1.0518553254679228,-1.799186106736551,0.0671621191649129,0
0.05971920443804546,0.817672819072098,0.6103197908409292,0.08344569337831112,-4.319406697847131,-0.35396112315835926,0.7389395599646114,2.3245083793629604,-0.04575055924724865,2.0860727401957924,1.4614311480375164,-0.9199219001416606,0.1376698536095415,1.1223519095395462,3.990755579067182,1.741555069102206,1.315066948705083,1.7046927778814698,-2.925759291821452,0.5033913979757958,1
-0.443454926564153,0.7368757077257077,2.609149632480714,-1.368201058513946,1.9265413401043214,-0.9971467071978641,-1.5902844995360936,2.2737610330842055,1.0039245624617874,-0.1516265031475236,-2.012930922869593,-0.5285420700285546,0.9362498117596575,-2.8292148679967912,1.111767061895632,-1.4233122300478176,0.22232127221099543,0.6216996347973641,-0.07470481209337865,-0.1974480543333867,0
-1.9115085657036845,-0.8631376967696227,0.3700561604364634,-0.9560981878970009,-3.9942701394367734,2.222820570934338,-0.07401186901091528,3.277817423138944,-0.17999318972900105,0.659233655171724,1.371011058609733,-2.1111966874807635,-0.026501623519749058,1.6729588379456977,1.6754611105425112,-0.1945443595483731,-0.4850592898949651,-0.13419919588466134,-1.2488441933502168,1.2157638673342774,0
1.129155483202184,-0.6253035954092099,-1.083698449653668,-0.19060606415886927,-3.957045628984533,2.680717910670739,-0.4664286674289052,1.4694920544203869,-0.722333688611787,0.0778387265262169,-1.7261111152329354,-0.7428118508559562,-0.6079928715415048,-4.081808614307141,2.8609548256455186,-0.8458829875237737,0.6901435665340024,-2.169325990574109,1.6170783730185911,-0.6538855853874904,0
1.1765619438050718,-1.8032233736374284,0.8838795584049146,0.10596344296734674,-4.9471685060975235,1.947024338407881,-2.8525441650473997,3.2239278019633906,1.6897032272506187,3.5543602363383466,-0.3365024531631765,-6.611606111682552,-0.7971955796503613,1.860405452704325,0.5698997987441047,-1.1447349485260814,1.4201940912972637,-1.704339949807642,-1.3443050602070965,-0.43254420565526336,0
-0.2109989354700419,-1.135796315024468,3.293939063281604,0.8717988212397794,-2.8002213162085687,-1.13667325999893,-2.6727240708696707,-0.3536082799440545,0.6088339832980189,-0.7994695312730027,0.6143711353557628,-0.3149255104393277,1.3053298924712606,3.9593153706133166,2.8005680017349825,0.46119051854970355,-0.7068254304362989,-1.0256211486296698,-0.5596465491930208,-0.9437022256009397,0
1.2843804712667708,0.5290108165426278,-2.9238791763983505,-0.8265353695561027,-1.0544689499856983,-3.4476325453009413,-2.8363883641703325,1.9620224212728548,0.33434047373771286,5.157297504059786,-0.02772154159261788,-3.2811600827052687,0.2549553997857976,-0.13980241219248324,1.1164211859954807,0.8962717297972916,0.5411131328738673,-0.8208023820379526,2.1991615037531904,0.6280732387611525,0
-0.32749144054945845,-0.04478343091197741,1.155425733928823,-1.4763922930302755,-2.809416835826172,-0.34925702801454594,-1.7361777260480258,2.182816206107983,-0.6477536588315432,3.4034499951097463,-1.0447612819617882,-4.0792779051284,0.259056024707787,3.1435184380712036,0.8592461597178579,-0.476993628890462,1.6167970100591165,1.0451067401644831,-2.9512494122347386,0.0702486987283514,0
-2.3303549143879168,0.9164867840276281,2.739919186072628,0.9670360685862676,1.1604547329341681,-0.034697167036452425,-0.20009319279915583,-1.5027863985779368,0.8981754648475045,-1.4831277828059202,1.1818099457581004,2.341110822778577,-0.03480874311956207,0.09238327466810259,1.1678498913238262,-0.7925133049027479,2.147445093602476,2.7869444840368214,-3.1702782924823145,0.4206956697092752,0
-0.03199821397410241,0.7233373826465377,-0.7352979873964692,-0.2584630382872719,-2.7182250346262435,-1.4874117113521492,-1.8404423884057992,0.6369179430565821,-0.9668266243542709,0.7679513630178295,-0.46438080067189885,0.20764715484229673,0.6064849206934343,0.5298118166366266,3.224092258918671,0.45439086638602255,-0.32789170989259375,-1.4445722043593927,2.0318126130271494,0.37232480418426317,0
-1.8766701969686683,-1.4508353457721013,2.96167382397347,-0.12946862101677123,-3.5171589193320387,-0.4629255480710319,-3.4453173847437975,-1.7832172693773822,-0.4563343845163395,-0.7869305479506004,-0.3095341914261622,0.6982209266915008,-0.8558414692004642,3.7809285913348507,3.6533141824685327,-1.2653260080619393,-1.511891485538054,-0.17817539859382633,-1.4775257863382547,-0.835100944995618,0
-0.013413818301896807,1.354717797278415,-2.311370944824325,0.3397361709738721,-5.68220349922798,-0.34933423971228583,-1.549632768713288,0.2295014708138754,-1.3520929119973473,5.500140296343523,-0.5251460281503894,-3.1696063147106606,0.661366320206364,2.4736118480379687,2.777003538086915,-0.7998525216199979,1.1143692221899728,1.4023726934918603,-2.9772933383064397,-2.447477176410006,1
0.5453143206254842,-1.3001502758922951,0.18758022129469398,-0.8506367012335903,-2.6641499849398658,0.7422926670771863,-1.6915020055686276,1.9606315249005442,0.7926843591505696,2.780504452603534,1.0426219474995826,-4.578000980851456,-1.3589272016061256,2.439365574345457,-0.5132233584491055,-0.8484236444522915,-0.4264600284166225,-0.7847576592815372,-1.0596580973193075,-0.7601187134589837,1
-3.7636075388926913,0.46631373346002103,-1.122077548731453,-0.015881891133982466,-3.2743301127203703,2.578578731233433,0.7861069372269975,0.022220074811240886,0.6018294426453338,-0.6053271445482088,0.7487979581222044,1.557890458310119,-0.9845231322397223,1.0641943462494665,1.9700543534223154,-0.3592514886875956,0.6376812022815919,1.2139286819187336,-1.623582037099656,-0.14743082311520428,1
0.8820286508747001,-0.09532299699894338,-2.1324155271751906,0.9009562358087959,-1.1377131299186465,-3.2643151218904434,-0.9849294682863392,2.71420379256864,-0.48167510940586267,3.4837209095787705,0.4902486675271549,-1.943063090484423,1.6340703350983228,0.8937769485128055,1.5046507554164046,-0.8151378051663973,-0.46074245570595146,-0.5262744853721459,1.9048279551918297,0.20253906490483992,0
3.5137791804004412,-0.7944371079373445,-1.272824569644854,0.6988490117502965,-6.792347026740545,2.2331659685825738,-2.4630008425456626,2.5105321615161573,0.9110317891126479,4.972921809875125,-0.8469573677457619,-7.579954399535279,-1.4744851934473755,1.4395486372093755,0.5790022415333775,-0.4817409729426735,-0.7950767569434855,-2.985908138729063,-0.3954245190304255,1.2382002105558931,1
-0.3548298489799149,-0.2814506437700997,1.2708230972409835,0.4873975215999536,-3.7127034018940694,3.5352380459514006,-0.9988587920608543,2.364493113843234,-0.2548805915759969,-0.21667661159172502,-0.6922169709318416,-2.905318379512191,-0.6935581648154606,0.04561278583530948,0.7792530464470515,0.7530565694111213,0.7115434509774574,-1.6967197168881054,-0.5066745387305368,-0.3637029517723058,0
0.45091502733458366,0.7781509984659537,-2.2403914919464896,-1.4740485553079432,-5.2447463641611725,0.20879273765878126,-3.4668340092050114,1.607977823377766,-1.4684448218125161,3.6229691869099487,1.094493352525443,-3.4753335106037935,-0.3217595677027829,0.09022651667840842,2.8224693758640367,1.3471211823426275,-0.9641762689812358,-2.358452182952566,1.7815674836859814,-0.1219253450490201,0
4.571397532794365,-0.7241931657359635,-2.7220552525177446,0.17905926121595078,-0.9905383816901339,-1.8019338202641082,1.9628413191811802,2.361166941268291,0.5544339008020016,0.7790054151790641,0.19891337597323214,-0.7025622049220206,-0.2658107439384235,-1.4977012271013155,0.6081966316099132,-0.9928909114320806,1.2532416307710685,-3.1766745550501714,4.537409131051906,0.3730006821694822,0
-3.7016772731970082,-0.044113592626060155,1.4452885875125903,0.3181195371519506,0.6874345040219747,0.7481587535636163,-0.44839179104659765,-0.3439367575445069,0.26449190038773424,-0.3770897905292869,0.40054432234863085,0.9077505261022986,-0.1206741622060069,0.9737637874775724,0.17053739391300948,0.8111622270538611,0.502511045258081,2.756451277774384,-3.058971466073448,-0.37592748574486196,0
-3.073765726967326,0.7921080563266133,1.9288593586311138,0.6619244887310077,-4.509660553306672,1.8664519756163305,-1.697378487703348,0.16239343169386866,1.6423147994549352,-3.092982009967367,-0.353744683003671,2.355947762257502,-0.7798538828642514,1.161282562586955,4.727082946544748,0.09484740940104294,-0.37433042495328833,-1.385964720585178,0.6043505333233057,1.454253184527,0
1.001997119137052,0.21285850301317247,0.3017741863617518,1.0833567893094413,-3.00463973777975,0.5215855102947415,0.7770769708821978,2.0903080688584588,-1.356218658205825,0.16794848443245275,0.28686252895429637,-1.7422577049663142,0.2068432978243466,2.7724488674661187,0.6915243765303166,-0.9578322033744758,-1.0563785669241978,-1.3984923090819048,0.17936643875717428,1.1272862702414628,1
2.858357355024425,-0.9756989885871634,-2.2314871979448494,-1.4663547119455473,-8.517325762366127,0.13751338137953661,-3.627372268120292,1.6028987646592017,-0.252640625551482,7.626017317818269,-1.1076916322391708,-7.540232202442198,-0.4873993151630293,3.2292373399998637,2.710150603453105,0.4834622621491179,0.6814265977044491,-1.352836753827388,-1.91202547881766,-0.7372727248760947,1
2.880735076367724,1.0501643008239094,-1.6235007633608591,-1.9233998277040285,2.219369623606084,-3.8755831353422217,-2.2758050703063044,0.7917101411912316,-0.08561119259585134,6.742935570315661,-0.37215071529168153,-4.508991715249215,-0.7805027419167028,-1.963074455852092,-1.279413092408511,0.6484807900912738,-0.39705943711480096,1.9078504382085777,-1.2510038738525835,0.10687230621064683,0
-1.42321732418796,1.278016080465375,-1.604650482508132,0.6703879768041565,-1.1415574482499966,0.28095515259612225,-0.4868066457920661,-0.5844822486319259,-1.8286891639138576,2.324287462546308,0.31163892073002586,-1.2366131080230518,-0.43644644395412413,1.933364535491414,-0.5877221896046114,1.46454515264957,0.656066398109472,1.3033970456334851,-1.7298117749009183,-0.8169623811623872,1
-2.128552123231261,0.23434170248770905,-0.18198144240807324,-0.4527133156529511,-3.810399209005873,0.836452457794358,-4.649375819115292,1.158192532153241,0.5277596884907295,1.6212817165420716,-0.35169849705875383,-1.3886132322921296,-2.150868206672605,-2.063827359095326,4.017004208149755,0.34697205948084525,0.3795947276874948,-1.243899324538544,1.1241611635277775,-0.4781117058936014,0
1.050088206006734,-0.4097010254754689,-0.011631430994975211,0.04806291494965073,-5.445284805733667,0.5460889528452588,-2.006471882032103,2.4901335565178258,0.6391231146393068,4.200354345986986,-1.159842741329542,-5.3517178205879175,-0.08583019775651567,3.101252516243677,1.584762867154551,-0.00949441039382935,-0.367239382068467,-0.6224035389644074,-1.9521143230808282,0.5629882763675454,1
3.8289931584284655,0.3429635283656956,-3.314317707982383,-0.47400940527150537,-1.8508313385104103,-1.7548688789304112,0.869970189797316,3.05823508417416,-1.3237016219712732,2.255815260796241,1.1088522792037843,-2.1283123433589988,-0.598731365741931,-0.900922997305013,0.6831329028437902,-0.5936560832533961,-1.1415005639500617,-3.107909431427603,4.322143267745398,1.5636450529980916,0
-0.9521504833686099,1.5470732314583566,-0.9386801086236694,-0.9020857740395938,-5.916772030715196,2.2078070065054245,-2.2747616644593625,4.424221599442843,-0.8620467635508217,4.873967851806279,1.0350400555445025,-6.7763514675192855,-1.4831557966451312,2.706807026137676,0.8810361352452032,0.03873150308134302,0.3049357023513772,-0.562923746743297,-1.9239693847528774,-1.0722846677575282,0
-1.2283277139270683,0.4943539838535165,-0.3545169469614875,-1.8812823846574167,-1.5094836499443922,0.02979401972897877,-0.4406165111245769,1.2021980601914617,-1.393904432615951,3.557297434358295,-0.43661620102656495,-2.237567107575992,-0.5432635568754509,0.5044945778389192,0.787059174732176,0.17639731414503262,0.1548005259335616,2.836759158056212,-3.7039552034520553,-1.0443947976923176,1
-4.2794218522005405,0.5528324008062281,-0.6174755087163893,0.3559445838747017,-3.5776061380027495,3.784512998834541,-2.1353149240091174,-0.6858459562331031,0.8305603822491937,1.6042972343284052,1.195066146468176,-0.7956272325781711,-0.42652242057208484,-1.101067105735487,1.8644244337816553,0.5827904511030505,-0.2755191487432189,2.0429317121250263,-3.5047480360913323,0.48180323071614706,1
-1.8924474675980216,0.5083066492701923,-0.9786527907628553,0.40198580210827517,-2.7489922213948605,3.4629140265383596,-2.0263187380798446,0.05367105472310829,0.3280819457688059,3.0426895583936058,0.11881961724415897,-2.827811378263993,-0.6311571349217776,-2.520796858727692,0.5572613663116207,-1.6724393028206037,-2.6288331852191713,1.5352615179865599,-3.1698399568642923,-1.9611264017140635,1
-1.9021215627467432,-0.6853561174334363,0.2787698035077433,1.3998773741121648,-2.553802004126148,4.8444429648131955,-0.4462392091822617,2.3207436426169386,-0.28695044474519826,-0.5866876644179869,0.5755892490376174,-2.0478488534893966,0.9525415104007615,-2.2228439583228554,0.08980647562259092,-1.3250188979456734,-0.2846954266895397,-0.8715032623336684,-0.5909200660021801,-0.6111563809871202,0
1.5772717530460938,-0.4452341440457019,-2.6059184597000025,-0.9027943985313102,-3.986202461213393,1.6470488739958191,-1.52180871425014,0.37525628594541804,-0.3614686049869813,4.737769624283937,0.5586173660004171,-4.689920798086867,-0.24783853547394025,-0.16939192646454693,-0.11416515739715938,1.86905045855502,-0.38284986167949475,-0.49928729910886765,-1.2796465836635982,-0.6819823926797957,1
1.5025804853949654,0.8366991624144682,-3.8361273378870453,0.7632322020549255,-4.552433188601126,0.14784540718624095,-1.6479192608261712,-0.20424427089407593,-2.590474963873234,4.191278198367829,-0.8854065063924973,-2.0177959702167962,0.47211275880833437,-1.7655480949960969,2.5880629886386104,-0.48669557959664,1.3802687921929375,-0.9590385144984604,0.8051630621064391,-1.7547248728155524,0
